TransactionID,Amount,Time,Merchant,Category,Location,CardType,IsInternational,Fraudulent
8890,2952.12,35860,Apple Store,Travel,New York,Amex,0,0
8891,2124.9,85310,Apple Store,Subscription,Los Angeles,MasterCard,0,0
8892,2054.85,73599,eBay,Subscription,Chicago,Amex,0,0
8893,3893.79,19226,Walmart,Travel,Los Angeles,Amex,0,0
8894,514.05,27559,Uber,Electronics,Boston,Visa,1,0
8895,1200.13,18723,Walmart,Gas,Miami,Amex,0,0
8896,3002.96,85341,Uber,Gas,Los Angeles,Amex,0,0
8897,4013.12,76088,Target,Travel,New York,Visa,0,0
8898,4748.47,42102,Walmart,Gas,New York,Amex,0,0
8899,3557.34,14040,Starbucks,Dining,Miami,Discover,0,0
8900,4469.65,23511,Uber,Subscription,Houston,Discover,0,0
8901,1196.93,56787,Netflix,Groceries,Dallas,Discover,0,0
8902,4400.51,68286,Netflix,Gas,New York,Visa,0,0
8903,4718.44,38646,BestBuy,Groceries,New York,Visa,0,0
8904,748.87,67230,Walmart,Entertainment,Chicago,Visa,1,0
8905,3665.75,49662,Uber,Clothing,Houston,Visa,0,0
8906,1047.88,30791,BestBuy,Travel,Houston,Discover,0,0
8907,2428.98,28830,Apple Store,Electronics,San Francisco,Discover,0,0
8908,2538.58,41128,Uber,Electronics,Chicago,Discover,0,0
8909,630.9,8047,Apple Store,Entertainment,Boston,Amex,0,0
8910,2734.31,6458,Apple Store,Entertainment,Miami,MasterCard,0,0
8911,3409.01,66808,Amazon,Travel,New York,MasterCard,0,0
8912,3777.5,2863,BestBuy,Dining,New York,MasterCard,0,0
8913,1466.46,22265,BestBuy,Electronics,Houston,Visa,0,0
8914,4375.15,50448,eBay,Clothing,Dallas,Visa,0,0
8915,16.58,25545,Apple Store,Electronics,Houston,MasterCard,0,0
8916,2971.28,20555,Target,Dining,New York,Discover,0,0
8917,4761.83,52398,eBay,Entertainment,Boston,Amex,0,0
8918,874.79,48182,Apple Store,Gas,San Francisco,Visa,0,0
8919,4395.12,70692,eBay,Subscription,Los Angeles,MasterCard,0,0
8920,4905.62,80137,Uber,Dining,Dallas,Discover,0,0
8921,3609.84,23576,Walmart,Clothing,New York,Amex,0,0
8922,4802.81,84226,eBay,Travel,Houston,MasterCard,0,0
8923,3710.23,49493,Starbucks,Clothing,Chicago,Amex,0,0
8924,1818.03,48685,eBay,Groceries,New York,MasterCard,0,0
8925,407.87,45886,Uber,Subscription,Boston,MasterCard,0,0
8926,2976.3,30673,BestBuy,Groceries,New York,Visa,0,0
8927,6.89,23032,Starbucks,Dining,New York,MasterCard,0,0
8928,2411.83,51343,Walmart,Travel,Los Angeles,Discover,1,0
8929,2088.6,82295,Starbucks,Gas,Los Angeles,MasterCard,0,0
8930,3391.31,44441,Netflix,Dining,New York,MasterCard,1,0
8931,4841.05,5463,eBay,Subscription,Miami,Discover,0,0
8932,2016.61,74815,Apple Store,Gas,Houston,MasterCard,0,0
8933,2145.03,9058,eBay,Groceries,Chicago,Visa,0,0
8934,3575.09,61165,Walmart,Gas,Boston,Discover,0,0
8935,1144.02,76245,Starbucks,Dining,Chicago,Discover,0,0
8936,4591.83,77345,Target,Travel,Chicago,Visa,0,0
8937,2543.76,73784,Amazon,Travel,Chicago,Discover,0,0
8938,2784.75,71901,Target,Subscription,Boston,Discover,0,0
8939,193.53,748,eBay,Clothing,Houston,Visa,0,0
8940,2406.46,83083,Target,Entertainment,New York,Amex,0,0
8941,849.25,76843,Uber,Entertainment,Dallas,Amex,0,0
8942,958.15,71518,Target,Entertainment,New York,MasterCard,0,0
8943,1817.86,5236,Uber,Gas,New York,MasterCard,0,0
8944,3564.59,48696,Walmart,Groceries,New York,Amex,0,0
8945,4719.93,72632,Apple Store,Travel,Boston,Discover,1,0
8946,2705.02,50412,Apple Store,Electronics,Miami,MasterCard,0,0
8947,3731.07,27104,Netflix,Dining,New York,Discover,1,1
8948,4770.02,17480,Walmart,Gas,San Francisco,MasterCard,0,0
8949,4336.83,36392,Starbucks,Subscription,Houston,Amex,0,0
8950,840.68,23642,Uber,Entertainment,Miami,Discover,0,0
8951,4820.79,41251,Apple Store,Clothing,Dallas,Discover,0,0
8952,2665.23,59457,Target,Gas,Los Angeles,Visa,0,0
8953,4457.94,53649,Target,Travel,Houston,Discover,0,0
8954,2255.67,70227,Walmart,Subscription,Los Angeles,Visa,0,0
8955,4066.49,44683,BestBuy,Electronics,Miami,Amex,0,0
8956,1686.16,5193,Apple Store,Subscription,Houston,Visa,0,0
8957,375.45,57557,Netflix,Entertainment,Dallas,Visa,0,0
8958,4954.78,32421,Walmart,Groceries,Miami,Visa,0,0
8959,1693.37,71555,Walmart,Clothing,Miami,Amex,0,0
8960,1985.63,63458,eBay,Groceries,Dallas,Amex,0,0
8961,1341.7,4931,eBay,Subscription,Houston,Discover,0,0
8962,4574.27,27781,Amazon,Clothing,Los Angeles,Amex,0,0
8963,4910.32,62219,BestBuy,Clothing,Los Angeles,MasterCard,0,0
8964,4779.95,63589,Walmart,Subscription,Houston,MasterCard,1,0
8965,574.51,77337,Starbucks,Gas,Houston,Amex,0,0
8966,469.82,173,Uber,Clothing,Miami,Discover,1,0
8967,3374.5,36163,Starbucks,Dining,Chicago,Visa,0,0
8968,4291.49,15446,Apple Store,Dining,Miami,Visa,0,0
8969,2383.9,78917,BestBuy,Electronics,Dallas,Visa,0,0
8970,3268.48,61700,Uber,Dining,Dallas,MasterCard,1,0
8971,2612.5,68588,BestBuy,Electronics,Houston,Amex,0,0
8972,3164.24,21041,Target,Electronics,Dallas,MasterCard,1,0
8973,3965.01,82740,Uber,Subscription,Chicago,Visa,0,0
8974,1890.86,28084,Amazon,Electronics,Dallas,MasterCard,0,0
8975,3886.81,32395,BestBuy,Electronics,Chicago,MasterCard,0,1
8976,4354.45,59363,BestBuy,Gas,San Francisco,Amex,0,0
8977,1099.43,64248,Netflix,Travel,Los Angeles,Discover,0,0
8978,964.36,24250,Target,Dining,Chicago,Amex,0,0
8979,2879.53,8851,Uber,Travel,Dallas,Visa,1,0
8980,1604.46,21390,Starbucks,Electronics,Houston,Discover,0,0
8981,512.92,40073,Netflix,Gas,Boston,MasterCard,0,0
8982,2410.75,23938,Walmart,Gas,Boston,Discover,0,0
8983,4948.69,19998,BestBuy,Groceries,New York,Discover,0,0
8984,1361.82,74924,eBay,Entertainment,New York,Amex,0,0
8985,4196.59,29435,Amazon,Subscription,Los Angeles,Visa,0,0
8986,2872.41,22973,Amazon,Gas,San Francisco,Visa,0,0
8987,264.0,723,BestBuy,Subscription,Dallas,Amex,0,0
8988,3588.39,57424,Amazon,Travel,Los Angeles,MasterCard,1,0
8989,1156.81,25505,Target,Travel,Miami,MasterCard,0,0
8990,2496.86,79976,eBay,Groceries,Miami,MasterCard,0,0
8991,4521.39,48645,Uber,Groceries,Chicago,Discover,0,1
8992,901.76,82873,Netflix,Electronics,San Francisco,Discover,1,0
8993,881.44,71314,eBay,Gas,New York,Amex,0,0
8994,603.3,32391,Starbucks,Dining,Los Angeles,Amex,0,0
8995,1574.42,43776,Netflix,Groceries,Dallas,Discover,0,0
8996,235.52,75922,Apple Store,Electronics,Miami,MasterCard,0,1
8997,4149.36,14268,BestBuy,Travel,Dallas,MasterCard,0,1
8998,3320.75,360,Apple Store,Groceries,Miami,Amex,1,0
8999,2268.32,77871,Walmart,Clothing,New York,Visa,0,0
9000,4981.29,21021,Apple Store,Travel,Miami,Discover,0,0
9001,2260.39,74318,eBay,Gas,Miami,Visa,0,0
9002,3700.12,66609,Starbucks,Entertainment,New York,Visa,0,1
9003,4263.56,49444,eBay,Clothing,Chicago,MasterCard,0,0
9004,998.67,37300,Amazon,Gas,Houston,Amex,0,0
9005,3315.47,42503,Apple Store,Clothing,Los Angeles,Discover,0,0
9006,2474.79,53816,Walmart,Subscription,Boston,Discover,0,0
9007,2745.3,10603,Amazon,Travel,Dallas,Amex,0,0
9008,603.42,21277,BestBuy,Gas,Los Angeles,Discover,0,0
9009,537.61,22204,Netflix,Entertainment,Chicago,Amex,0,0
9010,3598.24,46861,Starbucks,Groceries,New York,Discover,0,0
9011,3457.23,56883,Starbucks,Clothing,Boston,Discover,0,0
9012,23.67,80559,Target,Entertainment,New York,MasterCard,0,0
9013,1895.04,58865,Target,Entertainment,San Francisco,MasterCard,0,0
9014,368.53,11544,Walmart,Electronics,Miami,MasterCard,0,0
9015,1925.64,71895,Uber,Dining,Miami,Discover,0,0
9016,1382.71,61225,Walmart,Travel,New York,Amex,0,0
9017,1436.34,51503,Netflix,Clothing,Chicago,Discover,1,0
9018,4887.56,16060,Target,Dining,Miami,MasterCard,0,0
9019,2575.57,65021,Starbucks,Clothing,New York,Visa,0,0
9020,4354.64,63263,Target,Travel,Houston,MasterCard,0,0
9021,3321.5,56628,Apple Store,Gas,Chicago,Discover,0,0
9022,1724.03,55938,Netflix,Subscription,Houston,Amex,0,0
9023,2151.78,65801,Amazon,Entertainment,San Francisco,Amex,0,0
9024,596.16,59756,Netflix,Travel,San Francisco,Amex,0,1
9025,785.61,80881,Netflix,Electronics,New York,MasterCard,0,0
9026,3227.74,32522,Apple Store,Dining,Dallas,Amex,1,0
9027,3167.01,8950,Netflix,Groceries,Boston,Discover,1,0
9028,1583.88,29310,eBay,Electronics,Miami,MasterCard,0,0
9029,688.8,36822,Starbucks,Travel,Boston,Discover,0,0
9030,4805.28,24556,Starbucks,Electronics,Los Angeles,MasterCard,0,0
9031,4301.88,40067,Walmart,Gas,Los Angeles,Visa,1,0
9032,4994.86,68163,Uber,Electronics,Dallas,MasterCard,0,0
9033,3869.38,17617,Walmart,Gas,Boston,Visa,0,0
9034,1865.75,25113,Uber,Groceries,Houston,Amex,0,0
9035,4921.53,61307,BestBuy,Gas,Dallas,Amex,0,0
9036,1833.8,1214,Netflix,Entertainment,Dallas,MasterCard,0,0
9037,227.51,52024,Amazon,Subscription,Boston,MasterCard,0,0
9038,3645.09,23893,Uber,Entertainment,Dallas,Discover,0,0
9039,4945.65,61612,Target,Subscription,Miami,MasterCard,0,0
9040,3994.83,15683,Walmart,Travel,San Francisco,MasterCard,1,0
9041,489.75,6297,Amazon,Entertainment,Los Angeles,Discover,0,0
9042,4041.58,46211,Uber,Subscription,Miami,Visa,0,0
9043,548.99,28415,BestBuy,Groceries,Los Angeles,Visa,0,0
9044,1931.9,17638,Uber,Subscription,Boston,Visa,0,0
9045,1839.9,77591,Walmart,Entertainment,Miami,Visa,0,1
9046,1034.09,24666,Amazon,Entertainment,Dallas,MasterCard,0,0
9047,4167.02,73453,eBay,Subscription,Miami,MasterCard,0,0
9048,3222.03,36467,Uber,Dining,Boston,MasterCard,0,0
9049,4065.46,68961,Target,Travel,San Francisco,Visa,0,0
9050,2440.07,40952,Walmart,Dining,Chicago,Discover,0,0
9051,2020.45,64305,eBay,Gas,Houston,Amex,0,0
9052,2972.19,80179,Netflix,Dining,Dallas,MasterCard,0,0
9053,3797.33,73307,Walmart,Entertainment,Dallas,Visa,0,0
9054,468.9,67605,Target,Gas,Miami,Visa,1,0
9055,1205.01,82904,eBay,Entertainment,Houston,MasterCard,0,0
9056,3868.9,37123,Amazon,Groceries,New York,MasterCard,0,0
9057,2901.87,1051,Uber,Travel,Miami,Discover,0,0
9058,3816.91,2761,Uber,Gas,Boston,Visa,0,0
9059,419.46,83029,BestBuy,Dining,Miami,MasterCard,0,0
9060,1319.33,28507,eBay,Subscription,San Francisco,MasterCard,0,0
9061,1386.67,44176,BestBuy,Entertainment,Houston,Discover,0,0
9062,4778.77,32243,Target,Entertainment,Boston,Discover,0,0
9063,692.47,3970,Amazon,Groceries,Chicago,Amex,0,1
9064,2973.12,4577,Uber,Subscription,Chicago,Visa,0,0
9065,2398.87,54270,BestBuy,Gas,Chicago,Visa,0,0
9066,230.73,32199,eBay,Travel,Boston,Visa,0,0
9067,3875.37,56940,Starbucks,Clothing,Los Angeles,MasterCard,0,0
9068,1146.95,17458,Amazon,Entertainment,San Francisco,MasterCard,0,0
9069,861.6,14165,Netflix,Clothing,Boston,Discover,0,0
9070,947.75,40588,Apple Store,Groceries,Miami,Discover,1,0
9071,4789.72,31527,Netflix,Dining,Dallas,Discover,1,0
9072,4570.43,9892,Uber,Travel,Houston,Discover,0,0
9073,1092.64,63474,Target,Subscription,Chicago,Visa,0,0
9074,3371.07,55280,Target,Dining,Chicago,Discover,0,0
9075,1882.54,75526,eBay,Dining,Houston,MasterCard,0,0
9076,4592.5,38441,Amazon,Groceries,Dallas,Visa,0,0
9077,4735.53,74796,Amazon,Clothing,Boston,Visa,0,0
9078,504.6,76170,Netflix,Gas,Miami,Discover,0,0
9079,532.03,40902,Walmart,Travel,Boston,MasterCard,0,0
9080,111.19,75707,Uber,Dining,Houston,MasterCard,0,0
9081,2383.83,41757,Target,Dining,Boston,MasterCard,0,0
9082,2726.01,40379,Apple Store,Entertainment,Houston,Discover,1,0
9083,2064.66,61567,Starbucks,Electronics,New York,Discover,0,0
9084,2085.2,24489,BestBuy,Clothing,Boston,Discover,0,0
9085,3064.08,57525,Target,Entertainment,Houston,Amex,0,0
9086,1838.85,26352,Uber,Clothing,Los Angeles,Discover,0,0
9087,355.74,76951,BestBuy,Groceries,Dallas,MasterCard,1,0
9088,3308.57,30689,Netflix,Dining,Chicago,Discover,0,0
9089,3048.11,46211,BestBuy,Gas,Los Angeles,Amex,0,0
9090,1210.81,40313,Apple Store,Entertainment,Boston,MasterCard,0,0
9091,4484.71,7942,Netflix,Groceries,Houston,Amex,0,0
9092,394.29,74405,BestBuy,Electronics,Miami,Amex,0,0
9093,1608.96,51432,Apple Store,Dining,New York,Discover,1,0
9094,4282.74,74607,Apple Store,Dining,Dallas,Visa,1,0
9095,1619.1,68587,BestBuy,Travel,Miami,Visa,0,0
9096,2841.78,5545,Walmart,Dining,Miami,MasterCard,0,1
9097,4290.5,13374,BestBuy,Travel,San Francisco,Amex,0,0
9098,2362.7,26098,Netflix,Electronics,Houston,Discover,0,0
9099,361.03,5709,Amazon,Electronics,Chicago,MasterCard,0,0
9100,170.01,5416,Uber,Clothing,Chicago,Discover,0,0
9101,2615.74,36569,Target,Electronics,New York,Amex,1,0
9102,1334.69,54977,BestBuy,Electronics,Dallas,Visa,0,0
9103,3693.25,37410,Netflix,Electronics,Miami,Visa,0,0
9104,4224.56,52221,BestBuy,Dining,San Francisco,Discover,0,0
9105,3342.01,83338,Netflix,Subscription,Chicago,MasterCard,1,0
9106,145.82,24119,Target,Travel,Dallas,Amex,0,0
9107,3706.19,27422,Walmart,Entertainment,Los Angeles,Visa,1,0
9108,4295.96,71643,BestBuy,Dining,Dallas,MasterCard,0,0
9109,997.09,1912,Netflix,Gas,Los Angeles,Amex,0,0
9110,1152.14,35702,Target,Groceries,Chicago,Amex,0,0
9111,3756.46,40276,eBay,Groceries,Miami,MasterCard,0,0
9112,217.74,28026,Starbucks,Entertainment,Houston,Discover,0,0
9113,2526.92,21972,Walmart,Subscription,New York,Amex,0,0
9114,2248.26,18934,Amazon,Groceries,San Francisco,Amex,1,0
9115,3548.99,21088,Netflix,Clothing,Dallas,Visa,1,0
9116,3867.19,26986,Netflix,Dining,Houston,Discover,0,0
9117,4500.06,12016,Apple Store,Clothing,Boston,Discover,0,0
9118,1489.87,47501,Uber,Gas,San Francisco,Visa,0,0
9119,1459.3,28277,Target,Clothing,Miami,Visa,0,0
9120,1859.11,56453,BestBuy,Electronics,Houston,Visa,0,0
9121,1190.71,8415,BestBuy,Travel,Chicago,Visa,0,0
9122,323.09,36580,Target,Travel,New York,MasterCard,1,0
9123,1502.9,15241,Uber,Electronics,San Francisco,Discover,1,0
9124,3775.47,79766,Amazon,Entertainment,Houston,Visa,0,0
9125,4043.64,41521,Uber,Subscription,Houston,Visa,0,0
9126,650.89,40073,Uber,Gas,Boston,Amex,0,0
9127,481.74,85505,BestBuy,Dining,Miami,Discover,0,0
9128,1042.9,36094,Netflix,Dining,Los Angeles,Visa,0,1
9129,3001.06,47416,Amazon,Subscription,Boston,MasterCard,0,0
9130,2261.69,9591,Amazon,Entertainment,Houston,MasterCard,0,0
9131,2536.63,79317,Uber,Dining,Houston,Visa,0,0
9132,3600.24,32836,Uber,Electronics,Chicago,Visa,0,0
9133,883.15,17142,eBay,Groceries,Chicago,Discover,0,0
9134,312.54,60716,Apple Store,Dining,Miami,Amex,0,1
9135,3002.21,8811,Apple Store,Groceries,San Francisco,MasterCard,1,0
9136,2004.74,85956,Walmart,Electronics,San Francisco,Amex,0,0
9137,3432.04,49590,eBay,Groceries,Dallas,Visa,0,0
9138,1733.76,68846,Apple Store,Clothing,Dallas,Visa,1,0
9139,1106.45,44426,Amazon,Electronics,Miami,Visa,0,0
9140,3299.14,22031,Starbucks,Clothing,Boston,Discover,0,0
9141,3822.89,75757,Amazon,Groceries,Boston,Amex,0,0
9142,3202.74,84706,Amazon,Groceries,New York,Visa,0,0
9143,3355.26,63711,BestBuy,Dining,Miami,Visa,0,0
9144,3978.94,54666,BestBuy,Travel,Los Angeles,Amex,0,0
9145,254.42,48716,eBay,Travel,Dallas,Discover,0,0
9146,2935.56,14795,Walmart,Entertainment,Miami,Visa,0,0
9147,4020.88,32319,Target,Groceries,Los Angeles,MasterCard,0,0
9148,2189.05,45287,Amazon,Dining,Dallas,MasterCard,0,0
9149,2377.58,24698,Uber,Gas,Chicago,Visa,0,0
9150,2066.38,1778,BestBuy,Clothing,Los Angeles,Discover,0,0
9151,528.65,16292,Starbucks,Clothing,Dallas,MasterCard,0,0
9152,2208.97,24420,Target,Dining,Los Angeles,MasterCard,0,0
9153,4089.75,71232,eBay,Clothing,Houston,Discover,0,0
9154,1940.56,42998,Walmart,Travel,Boston,Visa,0,0
9155,101.79,37209,Walmart,Electronics,Houston,MasterCard,0,0
9156,2788.85,73314,Starbucks,Dining,Miami,Visa,0,0
9157,2014.47,55323,Starbucks,Groceries,New York,MasterCard,0,0
9158,1313.2,3994,Apple Store,Groceries,New York,MasterCard,0,0
9159,4348.93,67057,Walmart,Subscription,Los Angeles,Amex,0,0
9160,3486.52,85112,BestBuy,Entertainment,New York,Amex,0,0
9161,4361.43,18761,eBay,Clothing,Los Angeles,MasterCard,1,0
9162,1542.09,24828,Starbucks,Groceries,Dallas,Discover,1,0
9163,3670.46,69520,Uber,Electronics,Houston,Discover,0,0
9164,169.31,55376,Target,Entertainment,Houston,Visa,1,0
9165,503.72,76362,BestBuy,Gas,San Francisco,Visa,1,0
9166,2372.1,40649,Starbucks,Electronics,Boston,Amex,0,1
9167,642.44,65526,Starbucks,Entertainment,Chicago,Amex,0,0
9168,4816.72,41192,Starbucks,Electronics,Dallas,Visa,0,0
9169,2533.96,13471,Target,Dining,San Francisco,MasterCard,0,0
9170,2794.58,76774,Uber,Clothing,Chicago,Discover,1,0
9171,4783.9,36831,Walmart,Gas,Dallas,Discover,0,0
9172,104.86,70366,Target,Gas,Los Angeles,MasterCard,1,0
9173,490.19,54560,Target,Subscription,Houston,Amex,1,0
9174,4509.75,69783,Amazon,Subscription,Dallas,Discover,0,0
9175,629.77,52543,BestBuy,Travel,Dallas,Visa,0,0
9176,4379.27,84134,Apple Store,Entertainment,Boston,Visa,0,0
9177,3475.83,36333,Amazon,Dining,Boston,Amex,0,0
9178,11.5,66903,Netflix,Subscription,Los Angeles,MasterCard,0,0
9179,4497.15,57239,Netflix,Dining,San Francisco,MasterCard,0,0
9180,4063.12,30345,eBay,Gas,Houston,Discover,1,0
9181,1509.2,76793,Netflix,Electronics,New York,Visa,0,0
9182,2768.24,60323,Starbucks,Clothing,Boston,MasterCard,1,0
9183,3603.84,36692,Amazon,Subscription,Miami,Amex,0,0
9184,2279.91,48405,Apple Store,Dining,Chicago,MasterCard,0,0
9185,4726.79,23621,Starbucks,Subscription,New York,Visa,0,0
9186,447.86,28273,Uber,Clothing,New York,Visa,0,0
9187,565.84,11631,Target,Dining,Boston,MasterCard,1,0
9188,1776.51,2024,Amazon,Gas,Chicago,MasterCard,1,0
9189,886.4,14448,BestBuy,Groceries,Miami,MasterCard,0,0
9190,4362.7,764,Walmart,Subscription,New York,Discover,0,0
9191,326.14,6416,Apple Store,Entertainment,Boston,Discover,0,0
9192,4868.6,54079,Amazon,Travel,New York,Visa,0,0
9193,4440.78,64164,Netflix,Subscription,Houston,Discover,0,0
9194,3689.34,35692,Starbucks,Entertainment,Houston,MasterCard,0,0
9195,3328.87,26911,Apple Store,Gas,Dallas,Discover,0,0
9196,2227.95,58805,Uber,Groceries,Dallas,Discover,0,0
9197,2315.65,22479,Netflix,Subscription,Boston,Amex,1,0
9198,431.86,84657,Starbucks,Travel,Chicago,Visa,1,0
9199,3290.95,31855,Target,Groceries,New York,Visa,0,0
9200,3055.03,60894,Apple Store,Dining,San Francisco,Discover,0,0
9201,3974.18,365,Walmart,Entertainment,Dallas,Discover,0,0
9202,2430.69,44624,Walmart,Dining,Houston,MasterCard,0,0
9203,1406.92,72171,Target,Clothing,Houston,Amex,1,0
9204,693.02,81078,Apple Store,Gas,Houston,Discover,1,0
9205,1096.23,2690,Uber,Dining,San Francisco,MasterCard,0,0
9206,4790.32,78696,Starbucks,Travel,San Francisco,MasterCard,0,0
9207,4864.9,9396,Walmart,Subscription,Miami,Discover,1,0
9208,1862.34,48452,Target,Dining,New York,Visa,0,0
9209,2224.48,78885,eBay,Clothing,Los Angeles,MasterCard,0,0
9210,4463.26,43221,Uber,Electronics,Boston,Visa,0,0
9211,653.63,81717,Starbucks,Entertainment,Miami,MasterCard,0,0
9212,4932.99,79090,eBay,Subscription,Miami,Amex,0,0
9213,4933.89,75383,Target,Groceries,Los Angeles,MasterCard,1,0
9214,2930.22,33335,Uber,Groceries,Houston,Amex,0,0
9215,2333.41,19629,Apple Store,Travel,Los Angeles,MasterCard,1,0
9216,3589.61,81548,Amazon,Gas,Los Angeles,MasterCard,0,0
9217,1815.73,78538,Netflix,Dining,Dallas,Discover,1,1
9218,2947.78,18764,Uber,Groceries,New York,Visa,0,0
9219,2654.71,55925,BestBuy,Subscription,Houston,Visa,0,0
9220,2511.31,80538,Target,Entertainment,Los Angeles,Visa,0,0
9221,2352.13,83067,Walmart,Groceries,San Francisco,Amex,0,0
9222,196.36,35115,Walmart,Travel,Los Angeles,MasterCard,0,0
9223,1995.62,68106,Walmart,Electronics,San Francisco,MasterCard,0,0
9224,1644.55,78246,Walmart,Travel,Los Angeles,Discover,0,0
9225,1686.51,53532,Apple Store,Gas,Chicago,Discover,0,0
9226,4949.54,78792,Target,Entertainment,Chicago,Amex,0,0
9227,283.43,31069,Amazon,Subscription,Miami,MasterCard,1,0
9228,2295.51,24967,Netflix,Entertainment,Houston,Discover,0,1
9229,1928.96,57062,Netflix,Dining,Houston,Visa,0,0
9230,3594.47,3240,Apple Store,Subscription,San Francisco,Visa,1,0
9231,753.17,11847,Amazon,Subscription,Dallas,Visa,0,0
9232,1675.91,68328,eBay,Electronics,San Francisco,Discover,0,0
9233,2288.53,16101,Amazon,Groceries,San Francisco,Visa,0,0
9234,4460.51,11170,Uber,Travel,New York,MasterCard,0,0
9235,3198.78,4651,Amazon,Entertainment,San Francisco,Discover,0,0
9236,4022.34,32072,Uber,Dining,Chicago,Visa,0,0
9237,3930.57,75651,Target,Clothing,Houston,Visa,0,0
9238,1149.45,39965,eBay,Electronics,Los Angeles,Discover,0,0
9239,630.81,34535,Netflix,Gas,Chicago,Visa,0,0
9240,4614.75,31139,Uber,Groceries,Dallas,Discover,0,0
9241,806.06,68061,Target,Travel,San Francisco,Discover,0,0
9242,992.1,6787,Apple Store,Electronics,Dallas,Amex,0,0
9243,2473.16,42810,Amazon,Gas,Houston,Discover,0,0
9244,2231.24,40154,BestBuy,Entertainment,Boston,Visa,0,0
9245,4251.81,30185,Target,Electronics,Houston,Amex,0,0
9246,4247.45,66260,Netflix,Gas,Dallas,Discover,0,0
9247,4843.78,11123,Amazon,Electronics,Chicago,Discover,0,0
9248,2680.9,37914,Walmart,Travel,Houston,Visa,0,0
9249,4370.03,16381,Target,Electronics,Houston,Amex,1,0
9250,1658.74,67245,eBay,Dining,Dallas,Amex,0,0
9251,3447.37,26163,Uber,Entertainment,Boston,MasterCard,0,0
9252,3723.61,85286,Walmart,Electronics,Boston,Amex,0,0
9253,1334.03,16886,eBay,Groceries,Dallas,MasterCard,0,0
9254,1234.97,61613,Uber,Gas,San Francisco,MasterCard,0,0
9255,1457.45,26799,Apple Store,Clothing,Boston,Visa,0,0
9256,1121.08,35964,BestBuy,Travel,Chicago,Visa,0,0
9257,2053.25,3120,Uber,Electronics,New York,Amex,0,0
9258,1688.32,48224,Apple Store,Entertainment,San Francisco,Discover,0,0
9259,1022.37,16288,Apple Store,Entertainment,Boston,MasterCard,0,0
9260,1084.48,37963,Walmart,Clothing,Houston,Amex,0,0
9261,4889.52,62703,Walmart,Clothing,Miami,Discover,0,0
9262,676.14,79624,BestBuy,Entertainment,New York,MasterCard,0,0
9263,3666.38,67533,Starbucks,Clothing,San Francisco,Discover,0,0
9264,3244.72,23539,eBay,Travel,New York,Visa,0,0
9265,2963.34,59078,Apple Store,Dining,New York,MasterCard,0,0
9266,541.2,76628,Walmart,Groceries,Houston,Visa,1,0
9267,3146.31,24749,eBay,Subscription,Dallas,Visa,0,0
9268,1453.12,17505,Starbucks,Clothing,Houston,Discover,0,0
9269,3592.69,360,Amazon,Entertainment,Chicago,Discover,0,0
9270,2573.23,47247,Netflix,Clothing,Boston,Discover,0,0
9271,1765.27,39486,Walmart,Clothing,Miami,Visa,0,0
9272,2761.91,12124,Uber,Travel,Los Angeles,MasterCard,0,0
9273,4846.08,65918,eBay,Electronics,Boston,MasterCard,0,0
9274,4399.47,13555,Netflix,Groceries,San Francisco,Discover,0,0
9275,2595.76,80735,Starbucks,Groceries,Los Angeles,Discover,0,0
9276,3936.05,85179,BestBuy,Clothing,New York,Amex,0,0
9277,3622.65,65166,eBay,Dining,San Francisco,Discover,0,0
9278,4894.79,27047,Amazon,Dining,Miami,Amex,0,0
9279,4033.3,60200,BestBuy,Clothing,Miami,MasterCard,0,0
9280,4401.02,2604,Amazon,Subscription,Chicago,MasterCard,0,0
9281,1895.09,45656,Walmart,Gas,Chicago,Amex,0,0
9282,1927.09,37774,Uber,Travel,Los Angeles,MasterCard,0,0
9283,1895.92,36010,Apple Store,Gas,Dallas,Visa,0,0
9284,4417.65,4741,Target,Groceries,Houston,Visa,0,0
9285,2952.36,4252,Netflix,Entertainment,Los Angeles,Discover,0,0
9286,1883.63,64729,eBay,Clothing,Los Angeles,Visa,0,0
9287,1027.75,34157,Walmart,Clothing,Houston,Discover,0,0
9288,2373.67,41371,Walmart,Clothing,Boston,Discover,0,0
9289,2766.11,54671,BestBuy,Travel,Miami,Visa,0,0
9290,4366.48,76025,Uber,Entertainment,Dallas,MasterCard,0,0
9291,1348.88,14730,Apple Store,Dining,Los Angeles,Discover,0,0
9292,4249.89,10747,Target,Dining,Miami,Visa,0,0
9293,1254.35,15113,Amazon,Clothing,Houston,MasterCard,1,0
9294,3537.59,49452,Netflix,Subscription,San Francisco,Visa,1,0
9295,2090.2,70932,Amazon,Groceries,Miami,Visa,1,0
9296,3888.32,52827,Apple Store,Gas,Los Angeles,Discover,0,0
9297,3805.66,38550,BestBuy,Clothing,San Francisco,Visa,0,0
9298,4476.92,51987,Target,Electronics,San Francisco,Amex,0,0
9299,2686.43,37991,Starbucks,Electronics,San Francisco,Amex,1,0
9300,4702.96,64211,BestBuy,Gas,New York,MasterCard,0,0
9301,4844.29,32342,Target,Gas,Chicago,MasterCard,0,0
9302,4866.19,85309,eBay,Electronics,New York,Visa,0,0
9303,3923.92,61219,Amazon,Groceries,Chicago,Amex,0,0
9304,4831.03,76904,Walmart,Travel,New York,Discover,0,0
